Series Name,Series Code,Country Name,Country Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
GDP per capita (current US$),NY.GDP.PCAP.CD,Spain,ESP,17019.5354136605,21495.7074076474,24918.6458419994,26510.7174533426,28482.6094833461,32709.4010383771,35578.736189717,32333.4661042498,30737.8322708385,31832.2380807085,28647.8352426892,29370.6638674201,29718.5002155441,25831.5823052954,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,873.147243628672,989.45477321255,1074.66198269613,1259.8075907972,1448.76101048114,1644.81637232162,2054.48919158962,2106.787092279,2819.65130924227,3221.15151931614,3350.68542319869,3610.19517423536,3852.88076041162,3926.17439589454,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,10244.4999122437,9719.15151334394,10349.2253611616,11053.7447437466,12767.8951383034,13556.8949510295,14378.8842568127,13707.123311412,13226.952311419,13737.3227221712,13642.4955990473,14498.6348385917,15739.0467600682,16589.0889630003,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,4656.46115500963,5007.7788469882,5449.32528457175,5723.34477380038,6410.20006088304,6896.08662886906,6915.41899395821,6774.12916581048,7043.50693641944,7195.66983286458,7248.23455220381,7319.52375292931,7647.52950287542,7764.3140012969,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,4270.76693892228,4446.59446163775,4808.03875271604,5064.21821503339,5608.2041383213,5973.79227754564,6370.43788624423,6177.49742786583,6231.71322553846,6183.67682211986,6337.76995939727,6591.56644914052,6672.8105374028,6864.238392894,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,402.225433096114,466.033872168394,550.746569107424,661.626277138413,868.322775022414,1081.15932057966,1248.35526906174,1183.20677488697,1421.53294242954,1596.44520955706,1662.28764084999,1726.0801560363,1875.84328741646,2089.40021206806,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,2217.69780155423,2606.82772455838,3033.01888857266,3645.89499796859,5295.6236481658,5862.05097455834,6973.09823925926,7561.45070078079,8430.90596506227,8448.50426083464,9422.27099435231,9618.35053127583,9680.11591367368,8983.63387597313,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Swaziland,SWZ,1131.24353285787,1704.15391337646,2211.08925687142,2339.30037406391,2636.32001592998,2690.92839206027,2617.36009432862,2679.6705995317,2956.69679468117,4093.38423704067,3988.66716715612,3648.07490006921,3477.14924558956,3154.7529806827,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,29571.7044643283,36961.4253671424,42442.2204473133,43085.353145957,46256.4716010495,53324.3793724756,55746.8423811175,46207.0592032962,52076.4305245885,59593.6847982389,57134.0770682404,60283.24522267,58899.9797944845,50272.9415019928,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,41336.7219170303,47960.5649721577,53255.9763084633,54797.5466345741,57348.9278823975,63223.467775151,72119.5608730311,69672.0047147337,74277.1205125567,88002.6095703805,83208.68654235,84669.2929367996,85610.8420285261,80214.7301520483,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,1269.72920825685,1261.42609007136,1419.59337922665,1591.53019241227,1779.82104926154,2079.98786380715,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,190.604911236529,237.89319314008,311.424112807574,339.768076770367,407.252611650134,523.947651220881,711.503629870563,671.544008840534,744.189892165383,841.219870374428,962.439124853526,1048.66690599689,1113.36635446715,925.91188767081,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,310.207276508511,325.550773719717,348.052371292798,446.157893998536,475.908765113372,533.172396689392,657.728743357642,665.344002868127,708.521932325363,740.383900829825,827.52888076909,909.330141239446,954.618987954616,864.857502346707,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,2093.97920641937,2349.38452566541,2643.47893487535,2874.38627417759,3351.11763286401,3962.7504988544,4384.78267515745,4231.14036778126,5111.90920222917,5539.49436810396,5915.22114668686,6225.05228315387,5969.94011583791,5816.44068998475,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TMP,496.17975117256,487.394976066002,484.088448984765,501.429226481591,464.835169248192,551.720598424389,673.374537904,780.261110851448,875.836569271265,1015.71592799663,1127.10821457355,1117.73125130819,1131.23085071824,1134.42642789183,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,286.758081572586,316.792068666893,356.830803515721,379.18092890047,384.288555620343,428.401561823965,522.625007010443,508.54052572385,496.482494202806,572.025703222528,573.207476512184,589.014053731293,629.9976439467,547.974683363941,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,1836.29040439251,2089.21704269256,2357.14647444959,2565.38579890357,2837.07547156741,2932.96275815712,3307.28239321081,3106.90237557772,3557.73718366504,4226.69274653294,4364.30924422214,4117.31098292096,4114.05211511279,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,7049.61006145836,8804.5186659639,10290.5191436384,12323.1365595732,14095.9958152811,16530.1804420146,21188.118565877,14508.8137365799,15840.4426914159,18287.3907851354,18322.323800986,20217.0322820943,21317.449265568,20444.0785895112,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,2373.83647757576,2790.00436823287,3139.53720163156,3217.96864628265,3394.42897986889,3805.15293730174,4342.82317730308,4162.5096689683,4176.59159013024,4291.87604315683,4179.46434367471,4248.89127558615,4328.90419734881,3872.51208364171,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkey,TUR,3570.54626341295,4586.81120315865,5855.53865983905,7117.23324132191,7727.27240453727,9309.50947782175,10382.3181608988,8623.94962718666,10111.5177049589,10538.4351203671,10539.3703371146,10800.3579763053,10303.8988002501,9130.02606479616,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkmenistan,TKM,969.970033452985,1286.01426124964,1455.93604950756,1706.95672639245,2140.45547216715,2606.74197588003,3918.93492678718,4059.96151102083,4479.01235418457,5724.53710231112,6797.72116602834,7480.32167773692,8193.72029690445,6947.84002260404,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tuvalu,TUV,1621.33358266022,1901.03347628001,2232.60251748372,2252.89288563217,2353.35608772946,2768.37095732057,3094.62809172302,2763.16030537848,3238.37576273905,3993.50025430234,4044.19378022487,3880.19087861123,3826.90331140252,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,243.674624856652,241.694801118865,292.843015035141,321.435761373761,342.837263983568,409.87032601315,459.109775900068,557.523595605241,608.813023856722,591.438623816353,656.398072749334,674.341641819883,714.567356471156,675.573466220693,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Ukraine,UKR,879.475048622777,1048.52248790763,1367.35243333629,1828.71762576598,2303.01883093184,3068.60899799696,3891.03782318207,2545.4803410735,2973.99648071562,3569.75702740477,3855.4212801318,3986.28296611562,3065.16422265266,2114.95471628444,..
GDP per capita (current US$),NY.GDP.PCAP.CD,United Arab Emirates,ARE,32355.4095972427,34294.8939976005,37179.6818919642,40298.5242178562,42950.1005841305,42913.7840342254,45720.0178979792,32905.0538494054,34341.9112921486,39901.2209155518,41712.1242109135,42831.0891322689,43962.7136932011,40438.3763627115,..
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,28301.2083322425,32575.0919626199,38305.8726859929,40047.905967007,42534.3062613449,48428.1574527987,45195.1569273881,37166.2759654944,38292.8711313583,41020.3769643089,41294.5148008666,42294.8901157814,46278.5202128829,43734.0001709187,..
GDP per capita (current US$),NY.GDP.PCAP.CD,United States,USA,38166.0378407812,39677.1983481058,41921.8097617892,44307.9205848603,46437.0671173065,48061.5376613353,48401.4273403899,47001.5553496818,48374.0867933094,49781.8006563523,51433.0470904727,52660.2951049798,54398.4600093994,55836.7926308733,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Uruguay,URY,4088.77254119908,3622.05228427976,4117.30885333007,5220.95739601735,5877.87960762231,7009.67815952936,9062.29053512906,9415.15358319032,11938.2750549849,14166.5576669096,15092.4720586676,16881.38400062,16737.973101175,15573.9009189374,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Uzbekistan,UZB,383.349499748749,396.129968981304,465.119886944025,546.776850185552,642.960414644088,830.407694204322,1023.11964110698,1181.84735960066,1377.08214046938,1544.82777273524,1719.03619624155,1877.9645118434,2052.58678135925,2132.07244181734,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Vanuatu,VUT,1353.9278386398,1580.51066802466,1787.9382648014,1886.38830966499,2047.08828520065,2393.3346212201,2698.02124012432,2643.47578534313,2965.75223011673,3275.02398203673,3158.4209735273,3167.05530330465,3147.96485986836,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Venezuela, RB",VEN,3657.19374768603,3233.9561063252,4273.36537157056,5435.87225994853,6740.23677858669,8325.21658255278,11224.6467026883,11534.8406001136,13581.3533771018,10754.5928790654,12771.5950361107,12265.03113567,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Vietnam,VNM,477.105876263106,530.861849364997,606.904378261988,699.499778976363,796.671573774518,919.209265568078,1164.61252461712,1232.36967118834,1333.58352635481,1542.67043610149,1754.5479738641,1907.56438167972,2052.31908380089,2111.13802366815,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,West Bank and Gaza,WBG,1156.21747345769,1257.69857009689,1337.56572430673,1455.18787518115,1441.46170046742,1575.56340027289,1855.45702045882,1963.20151865719,2338.71987682303,2663.53702496611,2787.16973802917,2992.20099455427,2960.77800405245,2866.80010121789,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Yemen, Rep.",YEM,567.821963311624,607.915804267557,696.054960696925,817.082416653512,904.605600055261,1181.2151760728,1361.7172085227,1239.83711886653,1310.05383929542,1282.39883187217,1289.03407763668,1408.14619260488,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Zambia,ZMB,376.468039539246,429.007277894455,530.553584072736,691.80945858671,1030.31535972563,1103.48657711875,1365.72120522548,1134.77299782945,1456.12652618031,1635.54730435222,1724.74356387435,1839.52248112115,1725.97454864009,1307.78861109883,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Zimbabwe,ZWE,499.716414957462,448.373192699451,451.171588554028,443.240135984532,414.680115131526,397.956872258099,327.199083662345,594.495968478092,674.268695411166,768.556409302399,850.827696604891,905.500321786172,931.19818468692,890.416087751634,..
